feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Micrococcus	Timepoint	Pre	-5.36067528894052	1.26052186303436	43	20	0.000132475777253702	0.0153671901614295
Clostridium_sensu_stricto_1	Timepoint	CV1	2.05901021187932	0.613910034640816	43	5	0.00186313023642151	0.0720410358082983
Micrococcus	Timepoint	Post	-4.25190317706456	1.26052186303436	43	20	0.00172091693165834	0.0720410358082983
Staphylococcus	Timepoint	OR	-4.55277718863069	1.42292310330309	43	24	0.0029553959496205	0.0857064825389946
Corynebacterium	Timepoint	OR	-3.82742588755868	1.31366613313786	43	26	0.00606892377746969	0.140799031637297
Acinetobacter	Timepoint	OR	2.66428773767372	1.00950272879099	43	42	0.0131074845094252	0.200929708398693
Acinetobacter	Timepoint	Post	2.55625187912763	1.00950272879099	43	42	0.016867160154384	0.200929708398693
Anaerococcus	Timepoint	OR	-1.60393181308527	0.657535954734589	43	12	0.0207858319033131	0.200929708398693
Bacillus	Timepoint	Post	2.82293077854742	1.09622374098337	43	28	0.0152030534619458	0.200929708398693
Corynebacterium	Timepoint	Post	-3.44324114574246	1.31366613313786	43	26	0.0127027221988211	0.200929708398693
Micrococcus	Timepoint	OR	-3.0730905341341	1.26052186303436	43	20	0.0195582585082751	0.200929708398693
Staphylococcus	Timepoint	Post	-3.5191686663513	1.42292310330309	43	24	0.0184858027203477	0.200929708398693
Acinetobacter	Timepoint	Pre	2.35199788873219	1.00950272879099	43	42	0.0268073510207986	0.222118051315189
Afipia	Timepoint	Pre	0.901811040230028	0.382623443001615	43	14	0.0251538813712927	0.222118051315189
Afipia	Timepoint	OR	0.87326164031064	0.382623443001615	43	14	0.0297358253543077	0.229680481821337
Pseudomonas	Timepoint	OR	3.49696589451699	1.55145459022937	43	26	0.0316800664581155	0.229680481821337
