feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptomyces	Gender	M	-4.11999071452437	1.01797829251299	57	13	0.000166234585787604	0.00498703757362812
Methylobacterium.Methylorubrum	Gender	M	-2.34066183540399	0.835841023453326	57	12	0.00851850674494279	0.112614182785703
Staphylococcus	Gender	M	2.24634052445866	0.844675777558975	57	54	0.0112614182785703	0.112614182785703
Afipia	Gender	M	-2.85664200122354	1.24476976919884	57	17	0.0255777579634076	0.135796799829759
Corynebacterium	Gender	M	2.02641735425051	0.889528115286004	57	51	0.0271593599659518	0.135796799829759
Veillonella	Gender	M	1.46574017218071	0.616207601172435	57	6	0.020938664036485	0.135796799829759
Anaerococcus	Gender	M	2.9187934653279	1.53143378848057	57	30	0.0618917016605003	0.233088657595536
Pseudomonas	Gender	M	-2.60454054426203	1.33875774193611	57	24	0.0621569753588097	0.233088657595536
Actinomyces	Gender	M	1.44218454551127	0.794942486400021	57	7	0.0758240249633351	0.252746749877784
Brevundimonas	Gender	M	0.935284048252516	0.592328424287015	57	6	0.120077259936747	0.360231779810242
Micrococcus	Gender	M	2.96188827725781	2.03295023022221	57	33	0.15084009375192	0.377575144021669
Roseomonas	Gender	M	-0.757440448714717	0.52238599398079	57	7	0.152747673769335	0.377575144021669
Rothia	Gender	M	0.956550605203637	0.677497632068133	57	7	0.163615895742723	0.377575144021669
Acinetobacter	Gender	M	-1.66822400111013	1.30760260712066	57	53	0.207569369521813	0.44290522599832
Bacillus	Gender	M	1.91132334328082	1.59045212278775	57	29	0.241757808238318	0.44290522599832
Dietzia	Gender	M	0.469956437682262	0.404985345978794	57	8	0.250979628065715	0.44290522599832
Finegoldia	Gender	M	1.69857784958227	1.42395574815714	57	23	0.238045457418109	0.44290522599832
Kocuria	Gender	M	-1.14694264604914	1.08315921439344	57	20	0.296688147144526	0.494480245240877
Brevibacterium	Gender	M	-0.394623179792328	0.408857842282945	57	8	0.340968579702868	0.511452869554302
Dermabacter	Gender	M	0.857246898994743	0.872865224766961	57	13	0.330937874755188	0.511452869554302
Brachybacterium	Gender	M	-0.613548989730329	0.749290444398646	57	8	0.416953294328355	0.584877330353874
Paracoccus	Gender	M	0.75648871257926	0.947885911972631	57	10	0.428910042259508	0.584877330353874
Kytococcus	Gender	M	0.464558617158538	0.635579291098806	57	7	0.470798062330643	0.614084429126926
Amaricoccus	Gender	M	0.493509388429653	0.845425640036898	57	9	0.565264011498589	0.706580014373236
Cutibacterium	Gender	M	0.488675326003135	1.20785446594752	57	50	0.68735446118607	0.736451208413647
Escherichia.Shigella	Gender	M	-0.545469490265045	1.30808590836313	57	43	0.678302862203831	0.736451208413647
Peptoniphilus	Gender	M	0.476357081803153	0.949655362699397	57	11	0.617943591813887	0.736451208413647
Streptococcus	Gender	M	-0.59494132686034	1.25707235864172	57	25	0.639065606185931	0.736451208413647
Lawsonella	Gender	M	0.145429439652149	0.47860202172878	57	8	0.762378894666503	0.762378894666503
uncultured	Gender	M	0.450837323104049	1.35290729991043	57	15	0.740342850590511	0.762378894666503
